Price,Odometer_km,Doors,Accidents,Year,Location_City,Location_Coastal,Location_Downtown,Location_Highway,Location_Rural,Location_Suburb,CarModel_Alfa Romeo,CarModel_Aston Martin,CarModel_Audi,CarModel_BMW,CarModel_Bentley,CarModel_Bugatti,CarModel_Cadillac,CarModel_Chevrolet,CarModel_Chrysler,CarModel_Dodge,CarModel_Ferrari,CarModel_Fiat,CarModel_Ford,CarModel_Genesis,CarModel_Honda,CarModel_Hyundai,CarModel_Infiniti,CarModel_Jaguar,CarModel_Jeep,CarModel_Kia,CarModel_Lamborghini,CarModel_Land Rover,CarModel_Lexus,CarModel_Lincoln,CarModel_Maserati,CarModel_Mazda,CarModel_McLaren,CarModel_Mercedes,CarModel_Mini,CarModel_Nissan,CarModel_Opel,CarModel_Peugeot,CarModel_Porsche,CarModel_Renault,CarModel_Rolls-Royce,CarModel_Subaru,CarModel_Tesla,CarModel_Toyota,CarModel_Volkswagen,CarModel_Volvo,CarAge,Doors_per_Accident,Odometer_per_Year
17700.0,-1.7325342058538682,1.3729783444957562,-0.6933956278376386,1.6635040423799683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.663504042379979,2.063375610119228,-0.4735917969007049
68000.0,-1.3762935785670443,1.3729783444957562,-0.6933956278376386,1.4275460221842267,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4275460221842373,2.063375610119228,-0.2571710566758273
48600.0,1.4493666484935446,1.3729783444957562,1.424920954151074,-1.4039502201646739,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4039502201646632,-0.6649948193402592,-0.30172919460176695
79400.0,0.8142235828821114,-1.3748102035277716,-1.3995011551672096,-0.9320341797731905,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9320341797731798,-0.1193207334483617,-0.3194805096559751
55600.0,0.13207709497515793,-1.3748102035277716,0.7188154268215032,1.3095670120863558,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3095670120863665,-1.0894079972561796,0.6419167823055598
31800.0,1.1371411205552924,0.45704882848791356,-1.3995011551672096,-1.0500131898710614,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0500131898710507,1.335810162263365,-0.29655540191332813
30000.0,-1.2272809703683576,0.45704882848791356,-1.3995011551672096,0.011797901009776355,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011797901009787044,1.335810162263365,-0.5182029026409712
7100.0,-0.7654508582996327,-0.45888068751992905,-0.6933956278376386,-0.4601181393817071,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4601181393816964,0.6082447144075016,-0.4750597837187327
73300.0,1.3582290205808945,0.45704882848791356,0.7188154268215032,-0.9320341797731905,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9320341797731798,-0.6043643653522707,-0.25745989730438934
50500.0,1.471550635438791,0.45704882848791356,0.012709899491932289,-0.4601181393817071,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4601181393816964,-0.1193207334483617,-0.166333703953693
66600.0,-0.6678823807376174,0.45704882848791356,-1.3995011551672096,1.6635040423799683,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.663504042379979,1.335810162263365,2.318104998498977
32100.0,1.1003692822699789,-1.3748102035277716,1.424920954151074,1.3095670120863558,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3095670120863665,-1.2106689052321566,1.2766731722611064
22600.0,0.7162595658461544,-1.3748102035277716,-0.6933956278376386,-0.1061811090880945,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10618110908808381,-0.1193207334483617,-0.20579840031920146
1500.0,0.3663564586699002,-1.3748102035277716,1.424920954151074,-1.4039502201646739,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4039502201646632,-1.2106689052321566,-0.40690828817576014
71100.0,0.055608204002864196,1.3729783444957562,1.424920954151074,0.4837139414012598,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.48371394140127044,-0.6649948193402592,-0.17681842875386794
16200.0,-1.6381682647516542,1.3729783444957562,-1.3995011551672096,0.7196719615970015,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7196719615970122,2.063375610119228,-0.5727028990465967
52500.0,-1.504344372352326,-0.45888068751992905,1.424920954151074,-1.1679921999689322,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1679921999689216,-1.028777543268191,-0.5863909079210008
17300.0,1.7061268759521768,-0.45888068751992905,1.424920954151074,-0.5780971494795779,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5780971494795673,-1.028777543268191,-0.15806320459220646
41600.0,-1.4919519873058225,1.3729783444957562,0.012709899491932289,0.24775592120551806,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24775592120552875,0.24446199047956998,-0.5565393224218408
54700.0,-1.2647923341420293,-1.3748102035277716,1.424920954151074,-1.285971210066803,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2859712100667924,-1.2106689052321566,-0.5633711166649376
53000.0,1.589024970346699,-0.45888068751992905,0.7188154268215032,0.7196719615970015,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7196719615970122,-0.846886181304225,0.3675465901416085
68600.0,-0.8505380655401015,0.45704882848791356,-1.3995011551672096,0.4837139414012598,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.48371394140127044,1.335810162263365,-0.3928246536118272
18800.0,0.422787053236487,-1.3748102035277716,0.012709899491932289,-0.4601181393817071,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4601181393816964,-0.846886181304225,-0.311072395563846
36800.0,1.0414543442659392,-0.45888068751992905,0.012709899491932289,-1.4039502201646739,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4039502201646632,-0.4831034573762934,-0.34134456186190776
36700.0,0.7344019393351928,1.3729783444957562,0.012709899491932289,0.3657349313033889,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3657349313033996,0.24446199047956998,-0.0650927649215007
18200.0,-0.9607451403604893,-0.45888068751992905,-1.3995011551672096,-0.3421391292838362,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3421391292838255,0.6082447144075016,-0.49567823601088784
55300.0,1.236929063435133,-0.45888068751992905,0.7188154268215032,0.8376509716948723,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.837650971694883,-0.846886181304225,0.3750858282181417
36000.0,-0.15416015624600438,1.3729783444957562,1.424920954151074,0.8376509716948723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.837650971694883,-0.6649948193402592,-0.08087301497865076
11100.0,-0.07930986613224456,0.45704882848791356,-1.3995011551672096,0.8376509716948723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.837650971694883,1.335810162263365,-0.05633925308159779
35200.0,0.10926113372435521,0.45704882848791356,0.012709899491932289,-0.3421391292838362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3421391292838255,-0.1193207334483617,-0.3398039546547873
42300.0,0.2690270824977508,-1.3748102035277716,0.012709899491932289,-1.4039502201646739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4039502201646632,-0.846886181304225,-0.41636066051731296
69000.0,1.762392143907184,-1.3748102035277716,1.424920954151074,-1.0500131898710614,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0500131898710507,-1.2106689052321566,-0.22824233009361009
4100.0,-0.29504776145300476,1.3729783444957562,0.7188154268215032,1.073608991890614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0736089918906246,-0.36184254940031607,0.035938204686147196
45900.0,1.5506505305523595,1.3729783444957562,0.7188154268215032,-0.1061811090880945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10618110908808381,-0.36184254940031607,-0.06905377831411454
63200.0,-0.9500140211045408,0.45704882848791356,-1.3995011551672096,-0.3421391292838362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3421391292838255,1.335810162263365,-0.4941149690070581
30100.0,0.7257054040249803,0.45704882848791356,0.012709899491932289,0.011797901009776355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011797901009787044,-0.1193207334483617,-0.17679890719186145
74600.0,1.1970533513453159,0.45704882848791356,-0.6933956278376386,-0.1061811090880945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10618110908808381,1.335810162263365,-0.1270032464387573
73600.0,0.31719401304358436,1.3729783444957562,0.012709899491932289,0.8376509716948723,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.837650971694883,0.24446199047956998,0.07362325939728684
1400.0,-0.8867570374146472,1.3729783444957562,0.012709899491932289,1.1915880019884848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1915880019884957,0.24446199047956998,-0.14398203141190577
41500.0,1.462593666272702,-0.45888068751992905,0.7188154268215032,-0.5780971494795779,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5780971494795673,-0.846886181304225,-0.18999246376392456
51800.0,0.742638048920683,1.3729783444957562,0.012709899491932289,-1.0500131898710614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0500131898710507,0.24446199047956998,-0.33965763711032215
65300.0,1.367952180817855,1.3729783444957562,-0.6933956278376386,-0.1061811090880945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10618110908808381,2.063375610119228,-0.09899539780923299
3700.0,-1.0345972488355155,0.45704882848791356,1.424920954151074,-1.285971210066803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2859712100667924,-0.846886181304225,-0.5401553332074686
9500.0,-0.19154174751811298,0.45704882848791356,0.7188154268215032,-1.0500131898710614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0500131898710507,-0.6043643653522707,-0.44172335014912667
26200.0,-1.1607725633173889,-1.3748102035277716,0.7188154268215032,-0.6960761595774487,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6960761595774381,-1.0894079972561796,-0.5378466933566337
19200.0,0.11633462391228198,-0.45888068751992905,-1.3995011551672096,-1.5219292302625447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.521929230262534,0.6082447144075016,-0.4377909089103838
36900.0,1.262848009637689,-0.45888068751992905,1.424920954151074,0.011797901009776355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011797901009787044,-1.028777543268191,-0.08290033519640197
56700.0,-1.417371019575443,-1.3748102035277716,0.7188154268215032,0.7196719615970015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7196719615970122,-1.0894079972561796,-0.5083731605192511
68700.0,1.157741171899272,-0.45888068751992905,0.012709899491932289,0.12977691110764722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1297769111076579,-0.4831034573762934,-0.06450647736501229
54400.0,-1.0443835176177563,-0.45888068751992905,-0.6933956278376386,0.3657349313033889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3657349313033996,0.6082447144075016,-0.45378240839069167
1800.0,0.8154910869042252,1.3729783444957562,0.7188154268215032,-0.3421391292838362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3421391292838255,-0.36184254940031607,-0.23692316872835278
21500.0,0.7245890049704392,0.45704882848791356,1.424920954151074,-0.6960761595774487,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6960761595774381,-0.846886181304225,-0.3024306802485731
45600.0,-1.5088499669442585,0.45704882848791356,-0.6933956278376386,-1.7578872504582865,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7578872504582759,1.335810162263365,-0.5917232734351955
22400.0,-1.269958346327532,-0.45888068751992905,0.012709899491932289,1.073608991890614,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0736089918906246,-0.4831034573762934,-0.39012514788739894
24700.0,1.3325678416759634,1.3729783444957562,-0.6933956278376386,-0.1061811090880945,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10618110908808381,2.063375610119228,-0.10479437968406843
22100.0,0.9445951711987671,1.3729783444957562,0.012709899491932289,0.8376509716948723,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.837650971694883,0.24446199047956998,0.27926722690523514
42100.0,1.3561375500591315,-1.3748102035277716,-1.3995011551672096,1.1915880019884848,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1915880019884957,-0.1193207334483617,1.0322676089972749
47900.0,1.5881618943260312,0.45704882848791356,0.7188154268215032,-1.4039502201646739,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4039502201646632,-0.6043643653522707,-0.2882497663505723
13400.0,-1.664807181682059,1.3729783444957562,0.7188154268215032,1.1915880019884848,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1915880019884957,-0.36184254940031607,-0.5520177935587319
38000.0,1.4227250650048882,1.3729783444957562,0.7188154268215032,-0.4601181393817071,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4601181393816964,-0.36184254940031607,-0.1730720664422937
9500.0,-0.01784125417621723,-0.45888068751992905,1.424920954151074,1.1915880019884848,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1915880019884957,-1.028777543268191,0.3117067393792511
28400.0,-0.2948797682831732,1.3729783444957562,1.424920954151074,-1.1679921999689322,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1679921999689216,-0.6649948193402592,-0.45953409409041285
31000.0,-0.6373538441713285,0.45704882848791356,-1.3995011551672096,-0.9320341797731905,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9320341797731798,1.335810162263365,-0.48497098946151357
54000.0,-0.08015872050890577,0.45704882848791356,-0.6933956278376386,1.4275460221842267,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4275460221842373,1.335810162263365,0.875723737122645
58600.0,-0.3881710864101165,-0.45888068751992905,1.424920954151074,1.6635040423799683,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.663504042379979,-1.028777543268191,3.0515552266295844
50800.0,-0.228230033644886,-0.45888068751992905,0.7188154268215032,0.12977691110764722,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1297769111076579,-0.846886181304225,-0.3240957951223106
61400.0,0.6347046594358967,0.45704882848791356,0.7188154268215032,-1.285971210066803,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2859712100667924,-0.6043643653522707,-0.37180181872662565
33000.0,-0.3419702981482355,-0.45888068751992905,1.424920954151074,-0.6960761595774487,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6960761595774381,-1.028777543268191,-0.43560680047230843
38800.0,-0.5988487430226754,-1.3748102035277716,-1.3995011551672096,-1.6399082403604157,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6399082403604048,-0.1193207334483617,-0.5086034197736932
42600.0,-0.5838084656326394,-1.3748102035277716,1.424920954151074,-1.1679921999689322,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1679921999689216,-1.2106689052321566,-0.48983888667934905
26200.0,-0.34714786541949366,-1.3748102035277716,1.424920954151074,1.073608991890614,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0736089918906246,-1.2106689052321566,0.013168993529977992
76300.0,0.9353315478337795,0.45704882848791356,-0.6933956278376386,-0.3421391292838362,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3421391292838255,1.335810162263365,-0.21946528443626787
68600.0,0.9296126692375094,0.45704882848791356,0.7188154268215032,-1.0500131898710614,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0500131898710507,-0.6043643653522707,-0.3192293448099042
29100.0,1.709330301264729,0.45704882848791356,0.7188154268215032,-1.0500131898710614,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0500131898710507,-0.6043643653522707,-0.23403970959710685
15000.0,0.5508316250525156,1.3729783444957562,1.424920954151074,1.5455250322820975,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5455250322821081,-0.6649948193402592,2.448878310875255
33700.0,-1.2007024954249823,0.45704882848791356,-0.6933956278376386,1.073608991890614,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0736089918906246,1.335810162263365,-0.3598583926806415
6000.0,0.33862780826746774,-0.45888068751992905,0.7188154268215032,1.4275460221842267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4275460221842373,-0.846886181304225,1.2417667265647256
54500.0,0.6816191964563734,1.3729783444957562,1.424920954151074,0.8376509716948723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.837650971694883,-0.6649948193402592,0.1930713024917202
35600.0,-0.16124964578343853,1.3729783444957562,-0.6933956278376386,0.24775592120551806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24775592120552875,2.063375610119228,-0.2881296179662041
76300.0,0.7627918961839458,0.45704882848791356,-1.3995011551672096,-0.9320341797731905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9320341797731798,1.335810162263365,-0.32534409939652714
52500.0,-1.398514897327809,1.3729783444957562,1.424920954151074,0.011797901009776355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011797901009787044,-0.6649948193402592,-0.5481365199907376
60600.0,-1.3319104941797935,0.45704882848791356,-0.6933956278376386,0.9556299817927432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9556299817927539,1.335810162263365,-0.445603155917228
16200.0,-0.5217105459293071,1.3729783444957562,1.424920954151074,0.8376509716948723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.837650971694883,-0.6649948193402592,-0.20134541036889259
